Time,Position_y,Velocity_v,Input_u
7450,-47.1327,2.0899,0.5838
7451,-47.1327,0.0000,-0.7562
7452,-47.7528,-0.6370,-0.6547
7453,-47.7528,0.0000,-0.7182
7454,-46.0715,1.0896,-0.0869
7455,-46.0715,0.0000,0.0628
7456,-47.3699,-1.0463,0.6909
7457,-48.2101,-0.8782,-0.3065
7458,-47.3568,1.0186,0.1191
7459,-47.3568,0.0000,-0.6206
7460,-46.9392,0.3695,-0.0922
7461,-46.3488,0.4983,0.4962
7462,-46.9786,-1.2516,-0.3551
7463,-46.9786,0.0000,0.2497
7464,-46.9725,0.0060,0.2956
7465,-46.6463,0.3008,0.5963
7466,-47.7468,-1.4388,-0.8195
7467,-47.7468,0.0000,0.0468
7468,-47.4446,0.3072,-0.8596
7469,-47.4446,0.0000,0.7440
7470,-46.4875,0.8573,0.2268
7471,-46.4875,0.0000,0.2946
7472,-48.6466,-1.8140,-0.6255
7473,-48.6466,0.0000,-0.6186
7474,-46.1515,1.9215,-0.0762
7475,-46.1515,0.0000,-0.8006
7476,-48.9378,-1.8974,-0.2449
7477,-48.9378,0.0000,-0.0867
7478,-48.2828,1.9676,0.0265
7479,-48.2828,0.0000,-0.9022
7480,-45.3648,2.1201,0.2874
7481,-45.3648,0.0000,0.6217
7482,-49.5816,-2.8127,-0.8480
7483,-49.5816,0.0000,0.2042
7484,-49.0062,0.7198,-0.5438
7485,-47.4837,1.8718,-0.7456
7486,-47.4837,0.0000,0.7082
7487,-46.0998,1.2958,0.5916
7488,-46.0998,0.0000,-0.7623
7489,-48.0806,-1.2358,0.4726
7490,-46.4830,1.3448,0.9191
7491,-46.4830,0.0000,0.6666
7492,-47.7328,-1.3377,-0.1418
7493,-47.7328,0.0000,-0.4645
7494,-46.0698,1.5667,0.4228
7495,-46.0698,0.0000,-0.3305
7496,-46.6654,-2.7207,-0.9818
7497,-46.6654,0.0000,-0.3296
7498,-46.5657,0.0990,0.9842
7499,-48.0650,-1.2220,-0.2618
7500,-48.0650,0.0000,-0.5884
7501,-44.5844,2.5026,0.8862
7502,-44.5844,0.0000,0.0340
7503,-45.7272,-0.8256,0.3072
7504,-45.7272,0.0000,-0.0474
7505,-48.0248,-1.7274,0.2423
7506,-48.0248,0.0000,0.7271
7507,-46.7869,1.3725,-0.1953
7508,-46.7869,0.0000,-0.9671
7509,-46.6012,0.2054,0.8667
7510,-47.7718,-1.1306,-0.3372
7511,-48.2978,-0.5745,-0.6460
7512,-46.7687,1.3675,0.0983
7513,-46.7687,0.0000,0.3243
7514,-48.0393,-1.6356,-0.9401
7515,-48.0393,0.0000,0.1740
7516,-46.6654,1.2156,-0.3700
7517,-46.6654,0.0000,0.2295
7518,-48.4253,-1.6883,-0.8031
7519,-48.4253,0.0000,-0.4094
7520,-47.5251,1.1971,-0.7308
7521,-46.0654,1.6492,-0.3585
7522,-46.0654,0.0000,0.5953
7523,-49.3556,-2.0742,-0.3310
7524,-49.3556,0.0000,-0.7270
7525,-48.3679,1.0340,-0.5448
7526,-44.4047,2.4128,-0.5250
7527,-44.4047,0.0000,-0.2876
7528,-44.6605,-0.2513,0.5686
7529,-45.4439,-0.7579,0.7484
7530,-48.1673,-1.9951,0.7531
7531,-48.1673,0.0000,-0.7817
7532,-45.3079,2.3629,0.6346
7533,-45.3079,0.0000,-0.4713
7534,-46.3375,-1.3645,0.5757
7535,-46.3375,0.0000,-0.1145
7536,-47.1551,-0.9600,0.4557
7537,-48.5485,-1.2032,-0.3164
7538,-48.5485,0.0000,0.6335
7539,-45.9151,1.8278,-0.1509
7540,-45.9151,0.0000,-0.3472
7541,-46.9335,-1.0749,0.7955
7542,-48.0681,-1.0767,0.3840
7543,-48.0681,0.0000,0.5717
7544,-47.3929,0.7035,-0.9166
7545,-47.3929,0.0000,0.4820
7546,-46.0821,1.0665,0.5350
7547,-48.2634,-1.5012,-0.8243
7548,-48.2634,0.0000,0.0169
7549,-46.8750,1.0625,-0.7544
7550,-46.6651,0.2265,-0.3539
7551,-46.8099,-0.1509,0.5087
7552,-46.7854,0.0245,0.7928
7553,-47.3940,-0.4765,0.1632
7554,-46.7548,0.6594,0.6032
7555,-46.8015,-0.0471,0.0143
7556,-47.6230,-0.7013,-0.0206
7557,-47.6230,0.0000,-0.3324
7558,-47.6103,0.0126,-0.9447
7559,-46.7221,1.7282,0.7805
7560,-46.7221,0.0000,-0.5154
7561,-49.4360,-1.7651,-0.9831
7562,-49.4360,0.0000,-0.1023
7563,-46.4865,1.8546,0.3794
7564,-46.4865,0.0000,-0.9695
7565,-47.2909,-1.2879,-0.0976
7566,-47.2909,0.0000,0.2512
7567,-47.4234,-0.1407,-0.4733
7568,-47.5176,-0.0953,-0.5449
7569,-47.6788,-0.1626,-0.8347
7570,-47.2142,0.5309,-0.3602
7571,-47.2855,-0.0727,-0.7822
7572,-47.4256,-0.1423,-0.3915
7573,-47.4775,-0.0513,-0.5032
7574,-46.7429,0.8955,0.2543
7575,-45.8350,0.7716,0.6195
7576,-45.8350,0.0000,0.3984
7577,-47.6704,-1.3731,0.5479
7578,-47.6704,0.0000,-0.3631
7579,-46.0578,1.8942,0.8547
7580,-46.0578,0.0000,-0.3770
7581,-50.3425,-2.7062,-0.9556
7582,-50.3425,0.0000,0.4835
7583,-50.3997,-0.0566,0.0972
7584,-50.0731,0.3679,0.6921
7585,-49.8207,0.2738,-0.4788
7586,-48.3823,1.4964,0.3613
7587,-48.3823,0.0000,0.6069
7588,-48.2531,2.8802,0.9770
7589,-48.2531,0.0000,0.6084
7590,-45.7257,2.1661,0.3579
7591,-45.7257,0.0000,-0.2489
7592,-48.2285,-2.3886,-0.4183
7593,-48.2285,0.0000,-0.9301
7594,-46.6859,1.1233,-0.6633
7595,-46.6859,0.0000,-0.2386
7596,-48.0265,-1.4688,-0.6206
7597,-48.0265,0.0000,0.6954
7598,-47.5247,2.4053,0.8353
7599,-47.5247,0.0000,-0.4221
7600,-46.9080,0.5735,-0.2069
7601,-47.4533,-0.7212,-0.8665
7602,-47.9825,-0.5161,-0.4417
7603,-47.9825,0.0000,0.4130
7604,-47.0030,1.8647,0.3509
7605,-47.0030,0.0000,0.8537
7606,-47.5749,-0.4639,-0.2227
7607,-47.6501,-0.0791,-0.4863
7608,-46.9132,0.7986,-0.1269
7609,-47.3165,-0.3889,-0.7692
7610,-47.3165,0.0000,-0.6986
7611,-47.6576,-0.3135,-0.6964
7612,-46.7623,0.8565,0.1519
7613,-46.7959,-0.0337,-0.1934
7614,-47.0248,-0.2399,0.4380
7615,-48.2739,-1.0890,-0.6514
7616,-46.4178,1.3376,0.6065
7617,-46.4178,0.0000,0.8889
7618,-46.9578,-0.5773,0.7204
7619,-47.5745,-0.9969,-0.0903
7620,-47.5745,0.0000,-0.3893
7621,-46.8845,0.6012,-0.2698
7622,-46.9050,-0.0205,-0.1466
7623,-46.7453,0.1673,0.6220
7624,-47.7805,-1.1943,-0.6229
7625,-46.9011,0.7352,0.7028
7626,-46.9011,0.0000,0.8443
7627,-47.6520,-1.3628,-0.9208
7628,-47.6520,0.0000,0.3263
7629,-47.4192,0.2475,-0.7604
7630,-47.6962,1.6644,0.8353
7631,-47.6962,0.0000,0.4667
7632,-47.0286,1.7029,0.6198
7633,-47.0286,0.0000,0.6901
7634,-46.8670,0.1560,0.3463
7635,-48.1383,-1.3313,-0.9797
7636,-48.1383,0.0000,-0.5927
7637,-47.1072,1.3667,-0.3317
7638,-44.1451,1.6904,0.3546
7639,-44.1451,0.0000,0.0835
7640,-45.3749,-1.0211,-0.6970
7641,-45.3749,0.0000,0.3447
7642,-47.2582,-1.3942,0.5741
7643,-47.2582,0.0000,0.0781
7644,-46.5658,1.0487,0.7809
7645,-46.1023,0.5331,0.5411
7646,-46.9423,-0.8945,0.2846
7647,-46.9423,0.0000,0.5820
7648,-46.7696,0.1789,0.5402
7649,-46.7696,0.0000,-0.6122
7650,-47.1177,-0.3418,0.3520
7651,-47.1177,0.0000,-0.0219
7652,-46.1903,0.8339,0.8463
7653,-48.1800,-1.4744,-0.7010
7654,-47.7653,0.5322,0.2468
7655,-46.4863,2.2240,0.4955
7656,-46.4863,0.0000,0.8016
7657,-47.6798,-0.9883,0.2022
7658,-47.6798,0.0000,-0.7623
7659,-46.2198,1.1063,0.0508
7660,-46.1522,0.0667,0.5174
7661,-47.3956,-1.3092,0.2757
7662,-47.3956,0.0000,-0.1613
7663,-46.7399,1.3905,0.8538
7664,-46.7399,0.0000,-0.2504
7665,-47.5123,-0.7078,0.0415
7666,-47.5123,0.0000,-0.8935
7667,-46.9299,0.6211,-0.1364
7668,-46.9299,0.0000,-0.7328
7669,-47.4134,-0.4971,-0.1115
7670,-47.4134,0.0000,-0.1591
7671,-47.2660,0.1449,-0.4260
7672,-45.6491,1.3390,0.9103
7673,-45.8478,-0.2026,0.4364
7674,-46.0580,-2.6678,-0.5514
7675,-46.0580,0.0000,-0.7356
7676,-48.7014,-2.1681,-0.4176
7677,-48.7014,0.0000,-0.1223
7678,-48.6358,2.3869,0.3869
7679,-48.6358,0.0000,-0.1119
7680,-47.0628,2.0694,0.0728
7681,-47.0628,0.0000,0.2819
7682,-47.1807,-0.1179,0.0043
7683,-45.9521,0.8765,0.8812
7684,-45.9521,0.0000,0.5254
7685,-48.8910,-2.0134,-0.1705
7686,-48.8910,0.0000,0.4456
7687,-47.6198,1.5134,-0.4481
7688,-47.6198,0.0000,-0.0546
7689,-46.0602,1.3581,0.4064
7690,-46.0602,0.0000,-0.9583
7691,-45.2904,-2.5155,-0.7672
7692,-45.2904,0.0000,0.3946
7693,-46.8385,-1.0608,0.8706
7694,-47.7727,-0.9472,0.6911
7695,-47.7727,0.0000,-0.3242
7696,-45.2837,1.2379,0.0295
7697,-45.9496,-0.6276,0.0740
7698,-51.0590,-3.1952,-0.7194
7699,-51.0590,0.0000,0.0401
7700,-53.2854,-2.1059,-0.6802
7701,-53.2854,0.0000,-0.3439
7702,-53.8768,-0.5982,-0.3555
7703,-53.8768,0.0000,0.5285
7704,-52.6289,1.2783,0.3730
7705,-53.7240,-1.0774,-0.9445
7706,-53.2742,0.4964,0.9452
7707,-53.2742,0.0000,-0.0115
7708,-53.7886,-0.4405,-0.1755
7709,-53.7886,0.0000,0.2033
7710,-53.3874,0.3456,-0.3990
7711,-53.3568,0.0303,-0.2769
7712,-54.0401,-0.6930,-0.6228
7713,-54.0360,0.0041,-0.4777
7714,-53.7284,0.3217,-0.8589
7715,-52.2593,1.3972,0.4448
7716,-52.2593,0.0000,-0.7111
7717,-53.8688,-1.3407,0.4830
7718,-53.8198,0.0484,0.4948
7719,-52.8240,0.9989,0.1483
7720,-52.1476,0.8603,0.9598
7721,-54.6493,-1.8792,-0.8368
7722,-54.6493,0.0000,-0.7105
7723,-53.5244,1.1332,-0.7598
7724,-50.8288,1.9861,0.6136
7725,-50.8288,0.0000,0.5481
7726,-52.6470,-1.3781,-0.3102
7727,-53.5038,-2.5756,0.1611
7728,-53.5038,0.0000,-0.0989
7729,-53.6405,-0.1357,-0.3288
7730,-53.7149,-0.0733,-0.4001
7731,-52.0408,1.4175,0.8849
7732,-52.0408,0.0000,-0.2105
7733,-55.3271,-2.6870,-0.7287
7734,-55.3271,0.0000,-0.8422
7735,-53.0949,1.9403,0.0611
7736,-53.0949,0.0000,0.8305
7737,-54.0151,-0.9056,-0.2914
7738,-54.0151,0.0000,0.2617
7739,-53.0523,1.6586,0.5161
7740,-53.0523,0.0000,-0.7405
7741,-53.5885,-0.7647,-0.0700
7742,-54.2349,-0.7713,-0.3680
7743,-54.2349,0.0000,-0.6404
7744,-52.3310,1.9828,0.5098
7745,-52.3310,0.0000,-0.0148
7746,-54.8609,-1.6424,0.1178
7747,-54.8609,0.0000,-0.2737
7748,-49.0773,2.6752,0.6888
7749,-49.0773,0.0000,-0.3833
7750,-47.7723,2.6196,0.7642
7751,-47.7723,0.0000,-0.9771
7752,-46.5481,1.9479,0.7401
7753,-46.5481,0.0000,-0.9876
7754,-48.5487,-1.9761,-0.8871
7755,-48.5487,0.0000,-0.0342
7756,-46.8656,2.2160,0.2373
7757,-46.8656,0.0000,0.7186
7758,-47.2116,-0.3301,0.1807
7759,-47.2181,-0.0065,0.1491
7760,-47.2087,0.0093,-0.1722
7761,-46.6786,0.5372,0.3584
7762,-46.6786,0.0000,-0.2800
7763,-48.1051,-1.2344,-0.3729
7764,-47.8911,0.2215,-0.2001
7765,-47.1387,0.7184,-0.8912
7766,-46.8960,0.2606,-0.4825
7767,-47.4604,-0.5864,-0.3954
7768,-46.7977,0.6328,0.5564
7769,-46.7977,0.0000,0.7701
7770,-47.5351,-0.9320,-0.2910
7771,-47.7185,-0.1910,-0.0520
7772,-46.7380,0.7599,-0.1697
7773,-46.4707,0.2943,0.2877
7774,-46.4217,0.0494,0.9704
7775,-47.1008,-0.7157,0.5268
7776,-47.1008,0.0000,-0.0326
7777,-48.4997,-0.9408,-0.8946
7778,-48.4997,0.0000,0.8908
7779,-46.8413,2.0762,0.1141
7780,-46.8413,0.0000,-0.0661
7781,-46.3987,0.3876,0.9453
7782,-46.3987,0.0000,0.3552
7783,-47.0284,-0.5594,0.7672
7784,-47.0284,0.0000,0.4865
7785,-46.6110,0.4476,0.6384
7786,-47.3109,-0.6928,-0.1555
7787,-47.3109,0.0000,0.2188
7788,-47.9719,-0.6018,-0.9738
7789,-47.7486,0.2250,-0.6754
7790,-43.8699,2.1278,0.7336
7791,-43.8699,0.0000,-0.8847
7792,-42.8569,1.0462,0.8219
7793,-42.8569,0.0000,-0.8197
7794,-40.6343,1.6308,-0.1741
7795,-40.6343,0.0000,-0.8991
7796,-40.5041,0.1276,0.5375
7797,-40.2172,0.3332,0.8662
7798,-40.7189,-0.4945,0.3409
7799,-41.4231,-0.9024,-0.1695
7800,-41.2337,0.2106,0.0023
7801,-41.2337,0.0000,-0.2768
7802,-41.0304,0.2271,-0.5388
7803,-40.7667,0.2724,-0.3314
7804,-40.8405,-0.0734,-0.1977
7805,-40.7300,0.1060,0.1799
7806,-40.1221,0.5478,0.6628
7807,-40.1221,0.0000,-0.6314
7808,-40.5963,-0.4725,0.8441
7809,-41.3291,-0.9721,-0.0162
7810,-41.9027,-0.5392,-0.5163
7811,-41.3216,0.7042,-0.4996
7812,-41.3216,0.0000,0.3558
7813,-39.9376,1.2535,0.3283
7814,-39.9376,0.0000,0.1413
7815,-41.4365,-1.9080,-0.3375
7816,-41.4365,0.0000,-0.1353
7817,-40.7912,0.6592,-0.4632
7818,-40.7912,0.0000,-0.6395
7819,-40.3520,0.4183,0.5172
7820,-39.9694,0.3928,0.9129
7821,-42.4673,-1.5874,-0.4478
7822,-42.4673,0.0000,-0.1103
7823,-38.6313,2.5444,0.5475
7824,-38.6313,0.0000,-0.9529
7825,-42.1504,-2.1942,-0.5884
7826,-42.1504,0.0000,-0.9390
7827,-36.3589,2.7212,0.7890
7828,-36.3589,0.0000,0.0493
7829,-34.0026,1.9618,0.0147
7830,-34.0026,0.0000,0.3316
7831,-35.6676,-1.2911,-0.2373
7832,-35.6676,0.0000,0.7612
7833,-34.7252,0.9915,-0.8000
7834,-34.7252,0.0000,-0.2465
7835,-35.1883,-0.3987,-0.7325
7836,-33.5963,1.1394,0.3578
7837,-33.5963,0.0000,0.7856
7838,-34.3526,-0.7598,0.8800
7839,-34.5488,-0.2155,0.9556
7840,-35.6075,-0.9841,-0.7510
7841,-35.7668,-0.1619,-0.9161
7842,-34.2295,2.1772,0.4680
7843,-34.2295,0.0000,-0.5601
7844,-34.7039,-0.4806,0.1637
7845,-34.7039,0.0000,-0.3217
7846,-34.6018,0.1043,-0.1874
7847,-35.6365,-0.7822,-0.9750
7848,-35.6365,0.0000,-0.8162
7849,-35.2325,2.0308,0.2678
7850,-35.2325,0.0000,0.6484
7851,-33.3359,1.5656,0.3158
7852,-33.3359,0.0000,0.1556
7853,-34.9491,-1.8315,0.0479
7854,-34.9491,0.0000,0.3129
7855,-33.9147,0.7354,-0.0278
7856,-33.5964,0.3398,0.7892
7857,-34.6976,-1.6903,-0.3938
7858,-34.6976,0.0000,0.4657
7859,-32.9865,0.9342,0.6548
7860,-34.0103,-1.0055,0.0418
7861,-34.0103,0.0000,-0.8253
7862,-34.7587,-0.8957,0.1449
7863,-35.6688,-1.1611,-0.6589
7864,-35.6688,0.0000,0.6527
7865,-35.4912,2.6386,0.8460
7866,-35.4912,0.0000,0.5735
7867,-34.3134,1.1020,-0.5057
7868,-34.3134,0.0000,-0.8188
7869,-34.5208,-0.2157,0.2677
7870,-34.8820,-0.4372,-0.1482
7871,-34.2822,0.5759,0.3752
7872,-34.3301,-0.0496,-0.0765
7873,-34.3291,0.0010,0.5015
7874,-33.9166,0.3577,0.8096
7875,-36.2573,-1.6291,-0.7901
7876,-36.3705,-0.1157,-0.4946
7877,-36.3705,0.0000,-0.3280
7878,-34.2333,1.7904,-0.1512
7879,-34.2333,0.0000,0.0711
7880,-34.3979,-0.1765,0.4606
7881,-33.8383,0.4942,0.9883
7882,-35.5407,-1.7090,-0.8870
7883,-35.5407,0.0000,-0.6005
7884,-35.2377,2.0001,0.3356
7885,-35.2377,0.0000,0.6842
7886,-33.5038,1.4706,0.2127
7887,-33.5038,0.0000,-0.6325
7888,-34.9628,-1.2272,0.5114
7889,-34.9628,0.0000,0.4322
7890,-33.3367,1.6223,0.8337
7891,-33.3367,0.0000,0.9335
7892,-34.9627,-1.6359,0.2428
7893,-34.9627,0.0000,-0.5678
7894,-34.3758,0.5853,-0.2031
7895,-34.3758,0.0000,0.5241
7896,-34.4431,-0.0663,0.2953
7897,-35.0198,-0.4798,-0.1852
7898,-35.0198,0.0000,-0.9138
7899,-33.9683,1.1510,0.2589
7900,-34.1639,-0.1893,-0.2243
7901,-34.7976,-0.6267,0.3296
7902,-35.5151,-0.8886,-0.7336
7903,-35.5026,0.0124,-0.7424
7904,-33.4690,2.3930,0.7595
7905,-33.4690,0.0000,0.0201
7906,-35.1023,-1.5225,0.2494
7907,-35.1023,0.0000,-0.4886
7908,-34.0187,1.1800,0.1436
7909,-34.0187,0.0000,-0.2618
7910,-35.1411,-0.7959,0.2303
7911,-34.5184,0.5597,0.2667
7912,-34.0228,0.6671,0.1854
7913,-34.4890,-0.3862,-0.0296
7914,-34.6369,-0.1617,0.3605
7915,-34.5260,0.1085,0.1119
7916,-35.2217,-0.7411,-0.7866
7917,-35.0321,0.1792,-0.3151
7918,-34.3846,0.6508,-0.4423
7919,-33.7765,0.7898,0.4786
7920,-33.5732,0.2230,0.8320
7921,-35.7218,-1.2135,0.2298
7922,-35.7218,0.0000,0.9106
7923,-34.8297,0.9706,-0.8663
7924,-33.2320,1.7355,0.2386
7925,-33.2320,0.0000,0.6143
7926,-35.5043,-1.4866,0.4535
7927,-35.5043,0.0000,-0.1803
7928,-34.5564,2.4916,0.8686
7929,-34.5564,0.0000,-0.3654
7930,-34.7268,-0.1759,-0.1736
7931,-34.6199,0.1072,-0.0540
7932,-34.6199,0.0000,-0.1555
7933,-34.0766,0.5471,0.4223
7934,-35.7524,-1.3500,-0.9686
7935,-35.9941,-0.2405,-0.7558
7936,-34.8819,1.1218,-0.6193
7937,-34.8819,0.0000,-0.1077
7938,-32.8402,1.6135,0.9760
7939,-32.8402,0.0000,0.6168
7940,-34.5919,-1.6274,0.3512
7941,-34.5919,0.0000,-0.6095
7942,-35.1899,-0.5712,-0.6400
7943,-35.2083,-0.0185,-0.6297
7944,-35.0306,0.1964,-0.9968
7945,-33.7478,2.0853,0.9780
7946,-33.7478,0.0000,0.6123
7947,-35.0031,-1.2828,0.1653
7948,-35.0031,0.0000,0.9162
7949,-34.7217,0.2924,-0.5695
7950,-33.5953,1.3399,0.7214
7951,-33.5953,0.0000,0.0755
7952,-34.3613,-1.0115,0.6294
7953,-34.3613,0.0000,0.2551
7954,-35.4825,-1.0187,-0.6288
7955,-35.4825,0.0000,0.0917
7956,-33.7984,2.5258,0.9285
7957,-33.7984,0.0000,-0.8370
7958,-34.7942,-1.6731,-0.2965
7959,-34.7942,0.0000,-0.2127
7960,-34.6559,0.1405,-0.3283
7961,-34.2753,0.3597,0.0225
7962,-34.4142,-0.1426,0.0558
7963,-35.0125,-0.6627,-0.2348
7964,-35.0125,0.0000,-0.7359
7965,-33.2771,1.5625,0.6836
7966,-33.8107,-0.5288,-0.2060
7967,-34.8485,-2.0030,-0.1200
7968,-34.8485,0.0000,-0.7678
7969,-33.7110,1.2961,0.7223
7970,-33.7110,0.0000,0.7834
7971,-34.8521,-1.9184,-0.4205
7972,-34.8521,0.0000,-0.5692
7973,-34.9760,-0.1246,-0.7052
7974,-34.2590,0.6885,0.0005
7975,-34.2590,0.0000,0.7383
7976,-35.3721,-1.1101,-0.5220
7977,-35.3721,0.0000,0.3770
7978,-32.2702,1.5636,0.1088
7979,-32.2702,0.0000,-0.5167
7980,-34.9940,-2.2488,-0.7406
7981,-34.9940,0.0000,0.1906
7982,-34.2288,1.7613,0.9157
7983,-34.2288,0.0000,0.8404
7984,-33.9708,0.2367,0.8824
7985,-34.4116,-1.4332,-0.5625
7986,-34.4116,0.0000,-0.5168
7987,-35.3102,-1.0296,-0.7389
7988,-34.8872,0.5093,0.1738
7989,-32.4347,1.5132,0.3574
7990,-32.4347,0.0000,0.7395
7991,-33.3220,-0.8629,0.8400
7992,-33.3220,0.0000,-0.6748
7993,-35.5159,-1.6621,0.2265
7994,-35.5159,0.0000,-0.8431
7995,-34.2816,1.6722,0.0357
7996,-34.2816,0.0000,0.4512
7997,-34.7133,-1.2617,-0.7168
7998,-34.7133,0.0000,-0.3133
7999,-34.5158,0.2095,-0.1009
8000,-33.4082,1.0894,0.9635
8001,-33.4082,0.0000,0.9465
8002,-35.2947,-2.4203,-0.5953
8003,-35.2947,0.0000,-0.0783
8004,-32.9578,2.0944,0.7500
8005,-32.9578,0.0000,-0.6676
8006,-38.0994,-2.7974,-0.7982
8007,-38.0994,0.0000,-0.1764
8008,-38.3124,-0.2321,0.5473
8009,-40.0140,-2.0471,-0.6638
8010,-40.0140,0.0000,0.1117
8011,-42.1880,-1.7109,-0.2395
8012,-42.1880,0.0000,0.3190
8013,-41.7578,2.8128,0.8626
8014,-41.7578,0.0000,0.9330
8015,-39.3268,2.2402,0.6525
8016,-39.3268,0.0000,0.9854
8017,-39.9448,-2.9173,-0.9206
8018,-39.9448,0.0000,-0.3972
8019,-41.2573,-0.8689,0.6926
8020,-41.6380,-0.4210,-0.3788
8021,-40.7997,1.1612,0.1485
8022,-40.7997,0.0000,-0.6443
8023,-41.4495,-0.5978,-0.5158
8024,-41.3844,0.0649,-0.4804
8025,-40.4960,1.4271,0.3276
8026,-40.4960,0.0000,-0.2970
8027,-41.9342,-1.3538,-0.6780
8028,-40.4040,1.2325,0.8301
8029,-39.4687,0.9019,0.4883
8030,-39.4687,0.0000,0.6133
8031,-43.5335,-2.7059,-0.7453
8032,-43.5335,0.0000,0.9864
8033,-43.5285,0.0051,-0.8626
8034,-42.3470,0.9706,0.0888
8035,-40.5073,2.1206,-0.8679
8036,-40.5073,0.0000,0.9732
8037,-41.4846,-1.1903,-0.5357
8038,-41.4846,0.0000,-0.9524
8039,-41.2664,0.2333,-0.9674
8040,-40.8117,0.5064,-0.5532
8041,-40.4874,0.3181,-0.1289
8042,-42.0152,-1.3349,-0.9615
8043,-42.0152,0.0000,0.7885
8044,-41.0036,1.6522,-0.1928
8045,-41.0036,0.0000,0.9792
8046,-41.7488,-0.6051,-0.9295
8047,-40.3160,1.0017,0.0282
8048,-40.6156,-0.3105,-0.3060
8049,-41.1997,-0.5453,0.2127
8050,-40.1110,1.1427,0.9826
8051,-40.4742,-0.3841,-0.1863
8052,-41.1004,-0.8560,0.2453
8053,-41.5074,-0.4072,-0.0579
8054,-40.6833,1.4536,0.6229
8055,-40.6833,0.0000,-0.2066
8056,-41.4904,-0.8553,-0.5418
8057,-41.1516,0.3124,-0.0460
8058,-39.9197,1.0792,0.1544
8059,-39.7293,0.1859,0.7044
8060,-40.2850,-2.2957,-0.6893
8061,-40.2850,0.0000,-0.5998
8062,-41.5337,-1.8916,-0.8366
8063,-41.5337,0.0000,0.1443
8064,-40.6253,1.3297,0.0520
8065,-40.6253,0.0000,-0.7983
8066,-41.8764,-1.2035,-0.7761
8067,-41.8764,0.0000,0.7620
8068,-39.6198,1.9284,0.2080
8069,-39.6198,0.0000,-0.5190
8070,-41.0524,-1.4773,0.4015
8071,-41.0524,0.0000,0.0934
8072,-40.2223,0.9597,0.5395
8073,-40.2223,0.0000,-0.5212
8074,-41.8559,-1.4917,-0.3322
8075,-41.8559,0.0000,0.0220
8076,-41.0571,1.3095,-0.3896
8077,-41.0571,0.0000,-0.1921
8078,-39.9815,0.9822,0.5527
8079,-39.9815,0.0000,0.4383
8080,-40.6548,-0.6122,0.9025
8081,-40.6548,0.0000,-0.6640
8082,-39.9494,0.5384,0.9080
8083,-40.1927,-0.2447,0.7721
8084,-41.3047,-1.0036,0.4476
8085,-41.2538,0.0504,0.1563
8086,-40.1139,0.8796,0.0263
8087,-39.7986,0.3472,0.8049
8088,-43.7098,-2.3191,-0.9377
8089,-43.7098,0.0000,0.6148
8090,-43.7106,-0.0007,-0.5389
8091,-43.7652,-0.0544,-0.5905
8092,-43.4880,0.2758,-0.1007
8093,-42.6706,0.7402,-0.4845
8094,-39.7485,2.1146,-0.5577
8095,-39.7485,0.0000,0.8620
8096,-40.4804,-2.0750,-0.2998
8097,-40.4804,0.0000,-0.9745
8098,-40.3919,0.0879,0.7930
8099,-41.0328,-1.0351,-0.2553
8100,-41.0328,0.0000,0.3090
8101,-40.2050,0.8206,0.4388
8102,-41.0628,-0.7469,-0.3737
8103,-41.9913,-1.2621,-0.9733
8104,-41.9913,0.0000,-0.6401
8105,-40.6443,1.7535,-0.0726
8106,-40.6443,0.0000,0.6291
8107,-41.2064,-1.3769,-0.9867
8108,-41.6637,-0.4471,0.1885
8109,-41.6637,0.0000,0.4566
8110,-40.7215,0.8426,-0.6238
8111,-40.2153,0.4239,-0.1839
8112,-40.8304,-0.5810,0.1643
8113,-41.5560,-1.0340,-0.4333
8114,-41.5560,0.0000,0.8586
8115,-40.2818,1.0586,-0.2530
8116,-41.1146,-0.8983,-0.8935
8117,-41.1146,0.0000,0.3441
8118,-41.4260,-0.2980,-0.8390
8119,-40.2209,1.1612,0.3543
8120,-40.2209,0.0000,0.2967
8121,-40.7981,-0.5650,0.5967
8122,-40.7981,0.0000,-0.9904
8123,-40.7825,0.0156,0.1008
8124,-40.9249,-0.1361,-0.0355
8125,-40.7109,0.1987,0.1666
8126,-40.5391,0.1661,0.2266
8127,-41.6485,-1.0271,-0.5990
8128,-41.6485,0.0000,0.6083
8129,-39.1834,1.5030,0.0575
8130,-39.1834,0.0000,-0.9839
8131,-40.6976,-1.2538,0.7387
8132,-41.7331,-1.1640,0.3773
8133,-41.7331,0.0000,-0.2238
8134,-40.9221,0.6834,-0.8738
8135,-40.1849,0.7562,-0.1005
8136,-41.0823,-0.8559,-0.3980
8137,-41.0823,0.0000,0.1197
8138,-40.5220,0.5435,0.0650
8139,-41.3073,-0.7338,-0.6493
8140,-41.3073,0.0000,0.8738
8141,-40.9772,0.3616,-0.5381
8142,-40.9607,0.0165,-0.6189
8143,-41.3222,-0.3937,-0.6497
8144,-40.6154,0.6537,0.1208
8145,-40.6154,0.0000,0.8456
8146,-40.6050,0.0105,0.4572
8147,-41.0419,-0.4176,0.0390
8148,-41.0419,0.0000,-0.8998
8149,-41.4854,-0.4315,-0.8312
8150,-41.4854,0.0000,0.8806
8151,-39.3960,2.1022,0.9003
8152,-39.3960,0.0000,-0.8569
8153,-43.2026,-2.3945,-0.4104
8154,-43.2026,0.0000,-0.8266
